school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,Gvg,Avgalc,Bum
0,1,0.0,0,0,0,0.25,0.5,0.0,0.5,0.0,1,1,0,1,1,1,1,0,0.75,0.5,0.25,0.0,0.0,1.0,0.1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.3076923076923077,0.0,0.16312056737588654
0,1,0.2000000000000001,0,1,0,0.75,0.5,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.75,0.5,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5769230769230769,0.0,0.2978723404255319
0,1,0.6000000000000001,0,1,0,0.5,0.25,0.0,1.0,0.0,0,0,1,1,1,1,1,0,0.75,0.25,0.75,0.0,0.5,0.25,0.3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0.6923076923076923,0.25,0.21276595744680848
0,1,0.6000000000000001,0,0,0,0.75,1.0,0.0,0.5,0.0,0,0,0,1,1,1,1,1,0.75,0.5,0.5,0.0,0.5,1.0,0.55,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.7692307692307692,0.25,0.4964539007092199
0,1,0.0,0,1,0,1.0,0.5,0.0,0.5,0.0,0,1,1,0,1,1,0,0,0.75,0.5,0.5,0.5,0.25,1.0,0.1,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.7307692307692308,0.375,0.375886524822695
0,1,0.0,0,1,0,1.0,0.75,0.0,0.5,0.0,0,0,0,0,1,1,1,0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0.6153846153846154,0.0,0.15602836879432624
0,1,0.0,0,1,0,1.0,0.5,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0.25,0.25,0.75,0.5,0.75,0.0,0.2,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.7692307692307692,0.625,0.6666666666666666
0,1,0.4000000000000003,1,1,0,0.5,0.25,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.75,0.75,0.25,0.5,0.75,1.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.34615384615384615,0.625,0.6524822695035462
0,1,0.0,0,1,0,0.75,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.6923076923076923,0.0,0.19148936170212766
0,1,0.0,1,1,0,1.0,0.75,0.0,0.5,0.0,0,1,0,1,1,1,1,1,0.75,1.0,0.25,0.0,0.0,1.0,0.0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,0.8461538461538463,0.0,0.19148936170212766
0,1,0.2000000000000001,0,1,0,0.75,0.75,0.0,1.0,0.0,0,1,0,1,1,1,1,0,1.0,0.5,0.5,0.0,0.0,1.0,0.1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.8846153846153846,0.0,0.021276595744680854
0,1,0.4000000000000003,1,1,0,0.25,0.5,0.0,0.5,0.0,0,1,1,1,0,1,0,1,0.5,1.0,0.25,0.5,0.25,0.0,0.1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.6923076923076923,0.375,0.44680851063829785
0,1,0.0,0,1,1,0.5,0.5,0.0,1.0,0.0,0,1,0,0,1,1,1,1,0.75,1.0,0.25,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.7307692307692308,0.0,0.04964539007092199
0,1,0.4000000000000003,1,0,1,1.0,1.0,0.3333333333333333,0.5,0.0,0,1,1,0,1,1,1,0,0.5,0.5,0.5,0.5,0.5,0.75,0.1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.3846153846153846,0.5,0.44680851063829785
0,1,1.0,0,1,1,0.75,0.5,0.0,0.0,0.0,0,0,0,1,1,1,0,0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.9230769230769231,0.0,0.33333333333333337
0,1,0.4000000000000003,0,1,0,0.25,0.25,0.0,0.5,0.0,0,0,1,0,0,1,1,0,0.75,0.5,0.5,0.0,0.25,0.75,0.1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.42307692307692313,0.125,0.2340425531914893
0,1,0.2000000000000001,0,1,0,0.25,0.0,0.3333333333333333,0.5,0.0,0,1,1,1,1,1,1,1,0.75,0.5,0.25,0.0,0.0,0.5,0.1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.653846153846154,0.0,0.16312056737588654
0,1,0.4000000000000003,1,0,0,0.25,0.5,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.25,0.25,0.25,1.0,0.5,1.0,0.4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.653846153846154,0.75,0.822695035460993
1,1,0.6000000000000001,0,0,0,0.25,0.25,0.3333333333333333,0.0,0.0,0,0,0,0,0,1,1,1,0.5,0.5,0.25,0.0,0.25,0.5,0.2,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.34615384615384615,0.125,0.4184397163120568
0,1,0.2000000000000001,0,1,0,1.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,1,0,0.5,0.75,0.75,0.0,0.75,1.0,0.9,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5384615384615384,0.375,0.8936170212765958
0,1,0.2000000000000001,0,1,0,0.0,0.5,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0.75,0.5,0.25,0.5,0.75,1.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.653846153846154,0.625,0.6170212765957447
0,1,0.4000000000000003,0,1,0,0.75,0.75,0.0,0.5,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.75,0.5,0.5,0.75,0.6000000000000001,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.5,0.5,0.6595744680851066
1,1,0.4000000000000003,0,1,0,0.5,0.75,0.3333333333333333,0.5,0.0,0,0,0,1,1,1,1,0,0.75,0.75,0.5,0.0,0.0,0.5,0.1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.42307692307692313,0.0,0.1985815602836879
0,1,0.4000000000000003,0,1,0,0.5,0.75,0.3333333333333333,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.25,0.25,0.0,0.0,0.25,0.2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.5,0.0,0.3120567375886525
1,1,0.4000000000000003,0,0,0,0.75,0.25,0.3333333333333333,0.0,0.0,0,0,0,0,0,1,1,0,0.25,0.75,1.0,1.0,0.75,0.25,0.15,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,0.7307692307692308,0.875,0.8581560283687945
0,1,0.0,1,1,0,0.5,0.25,0.0,0.5,0.0,0,0,0,1,1,1,1,1,1.0,0.75,0.25,0.0,0.0,1.0,0.4,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.26923076923076916,0.0,0.3262411347517731
0,1,0.4000000000000003,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,0,1,1,1,1,1,1.0,0.25,0.5,0.0,0.0,0.25,0.2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.34615384615384615,0.0,0.17021276595744683
0,1,0.2000000000000001,1,1,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0.5,1.0,1.0,0.5,1.0,0.75,0.4,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.9615384615384615,0.75,0.9290780141843973
0,1,0.4000000000000003,0,0,0,1.0,1.0,0.3333333333333333,0.0,0.0,0,0,1,0,1,1,1,0,0.75,0.0,0.0,0.5,0.25,1.0,0.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.42307692307692313,0.375,0.4042553191489362
0,1,0.2000000000000001,1,1,0,1.0,0.5,0.0,0.0,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.5,1.0,0.75,0.5,0.5,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0.26923076923076916,0.875,0.9716312056737588
0,1,0.4000000000000003,0,0,0,1.0,0.75,0.3333333333333333,0.5,0.0,0,0,0,1,1,1,1,1,0.25,1.0,1.0,0.0,0.75,1.0,0.7000000000000001,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5,0.375,0.7021276595744681
0,1,0.0,0,0,0,0.5,0.5,0.3333333333333333,0.5,0.0,0,0,1,1,1,1,1,0,1.0,0.5,0.5,0.0,0.5,0.75,0.2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,0.7307692307692308,0.25,0.3475177304964539
1,1,0.6000000000000001,0,0,0,1.0,1.0,0.3333333333333333,1.0,0.0,0,0,1,0,1,1,1,1,0.75,0.25,0.25,0.5,0.25,1.0,0.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0.5769230769230769,0.375,0.15602836879432624
0,1,0.2000000000000001,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.23076923076923073,0.5,0.6524822695035462
0,1,0.2000000000000001,0,0,0,0.5,0.25,0.0,0.5,0.0,0,0,1,1,1,1,1,1,0.75,0.25,0.5,0.0,0.25,1.0,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.7307692307692308,0.125,0.15602836879432624
0,1,0.4000000000000003,0,1,0,0.75,0.75,0.0,0.0,0.0,0,1,1,0,1,1,1,0,0.75,0.75,0.5,0.0,0.5,1.0,0.2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5769230769230769,0.25,0.524822695035461
0,1,0.0,0,1,1,0.75,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.8846153846153846,0.0,0.15602836879432624
0,1,0.0,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0.5,0.5,1.0,0.3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.26923076923076916,0.5,0.5319148936170214
0,1,0.6000000000000001,1,1,0,1.0,0.75,0.0,1.0,0.0,0,0,0,0,1,1,1,1,1.0,0.5,0.25,0.0,0.25,0.75,0.45,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.7692307692307692,0.125,0.24113475177304966
0,1,0.2000000000000001,0,0,0,0.5,0.5,0.0,0.5,0.0,0,0,0,0,1,1,1,0,0.75,0.75,0.75,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5,0.0,0.15602836879432624
0,1,0.4000000000000003,0,1,0,0.25,0.75,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1.0,0.5,0.5,0.0,0.75,0.25,0.1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.34615384615384615,0.375,0.5177304964539007
0,1,0.2000000000000001,1,1,1,1.0,1.0,0.3333333333333333,1.0,0.0,0,1,0,1,1,1,1,1,0.25,0.75,0.5,0.0,0.0,1.0,0.35,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.7692307692307692,0.0,0.16312056737588648
0,1,0.0,0,0,1,0.75,0.5,0.0,0.5,0.0,0,1,1,0,1,1,1,0,0.75,0.25,0.25,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.8846153846153846,0.0,0.0851063829787234
0,1,0.0,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,0,1,1,1,1,0,0.75,0.5,0.5,0.0,0.0,1.0,0.1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,1.0,0.0,0.16312056737588654
0,1,0.4000000000000003,0,1,0,0.75,0.75,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0.75,0.5,1.0,1.0,1.0,1.0,0.15,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.6923076923076923,1.0,0.8936170212765958
0,1,0.6000000000000001,0,0,0,1.0,1.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,0.0,0.75,0.25,0.5,0.25,0.0,0.25,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0.7692307692307692,0.375,0.6170212765957447
0,1,0.6000000000000001,1,1,0,0.75,0.5,0.0,1.0,0.0,0,0,0,1,0,1,0,0,1.0,0.5,0.25,0.0,0.0,0.5,0.05,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5384615384615384,0.0,0.0
1,1,0.4000000000000003,0,1,0,0.75,0.75,0.3333333333333333,0.5,0.0,0,1,1,0,1,1,1,0,0.75,1.0,0.75,0.5,0.5,0.5,0.1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5769230769230769,0.5,0.5177304964539007
0,1,0.2000000000000001,0,1,0,0.75,0.5,0.3333333333333333,1.0,0.0,0,0,0,1,1,1,1,1,1.0,0.5,0.5,0.0,0.5,0.25,0.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.34615384615384615,0.25,0.33333333333333337
0,1,0.6000000000000001,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,1,0,0,1,1,0,0.75,0.5,0.25,0.0,0.0,0.5,0.1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.1923076923076923,0.0,0.16312056737588654
0,1,0.2000000000000001,1,1,0,0.5,0.25,0.3333333333333333,0.0,0.0,0,0,0,1,0,1,0,0,0.5,0.5,0.25,0.0,0.5,0.5,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.23076923076923073,0.25,0.4042553191489362
1,1,0.8000000000000003,0,0,0,0.25,0.25,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0.5,0.25,0.5,1.0,0.5,1.0,0.25,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.23076923076923073,0.75,0.7588652482269505
0,1,0.0,0,0,0,1.0,0.75,0.0,1.0,0.0,0,1,0,1,1,1,1,0,1.0,0.75,0.5,0.0,0.0,0.75,0.1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0.7692307692307692,0.0,0.05673758865248228
0,1,0.2000000000000001,0,1,0,0.75,0.75,0.0,0.5,0.0,0,0,1,1,1,1,1,1,0.75,0.25,0.5,0.0,0.25,0.5,0.1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5384615384615384,0.125,0.1985815602836879
0,1,0.4000000000000003,0,1,0,1.0,1.0,0.0,0.5,0.0,1,1,0,1,1,1,1,1,0.75,1.0,1.0,0.0,0.5,0.25,0.7000000000000001,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0.34615384615384615,0.25,0.6312056737588653
0,1,0.6000000000000001,0,1,0,1.0,0.75,0.0,1.0,0.0,0,1,1,0,1,1,1,1,1.0,0.75,1.0,0.5,0.5,1.0,0.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.34615384615384615,0.5,0.2978723404255319
0,1,0.2000000000000001,0,0,1,0.75,1.0,0.0,0.5,0.0,1,1,0,1,1,1,1,0,1.0,0.5,0.5,0.0,0.0,1.0,0.2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.42307692307692313,0.0,0.20567375886524825
0,1,0.6000000000000001,0,0,0,1.0,0.75,0.3333333333333333,0.0,0.0,0,0,1,1,1,1,1,0,0.75,0.25,0.5,0.0,0.25,0.0,0.4,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.3846153846153846,0.125,0.46808510638297873
0,1,0.2000000000000001,1,1,0,0.5,0.5,0.6666666666666667,0.0,0.0,0,0,0,0,0,1,0,0,0.75,0.25,0.25,0.0,0.25,0.5,0.1,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.8076923076923077,0.125,0.3404255319148936
0,1,0.6000000000000001,0,1,0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,1,1,1,0,0.75,0.5,0.5,0.5,0.25,0.5,0.15,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.3846153846153846,0.375,0.25531914893617025
