school,sex,age,address,famsize,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,Pstatus_A,Pstatus_T,Gvg,Avgalc,Bum
0,1,15,1,1,4,3,1,2,0,0,1,0,1,1,1,1,1,4,5,2,1,1,5,0,17,16,16,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,16.5,1.0,10.0
0,1,15,0,0,3,3,1,2,0,0,0,0,1,0,1,1,0,5,3,2,1,1,2,0,8,10,12,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,9.0,1.0,8.0
0,1,16,0,1,3,2,1,1,0,0,1,1,0,0,1,1,0,5,4,3,1,1,5,0,12,14,15,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,13.0,1.0,10.0
0,1,15,0,0,4,3,1,3,0,0,1,0,1,1,1,1,0,5,4,3,1,1,4,2,15,16,18,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,15.5,1.0,11.0
0,1,16,1,1,4,4,2,3,0,0,1,0,1,1,1,1,1,2,4,3,1,1,5,7,15,16,15,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,15.5,1.0,18.5
0,1,15,0,0,4,4,1,1,0,0,1,0,0,0,1,1,1,5,4,3,2,4,5,8,12,12,12,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,12.0,3.0,26.0
0,1,15,0,1,4,4,1,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,5,2,19,18,18,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,18.5,1.0,11.0
0,1,15,0,1,2,2,1,1,0,1,1,0,0,1,1,1,0,5,4,1,1,1,1,0,8,8,11,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,8.0,1.0,10.0
0,1,16,0,1,4,3,1,4,0,0,0,0,1,1,1,1,0,4,2,2,1,1,2,4,19,19,20,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,19.0,1.0,11.0
0,1,15,0,1,4,2,1,2,0,0,1,1,0,1,1,0,0,4,3,3,2,2,5,2,15,15,14,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,15.0,2.0,13.0
0,1,15,0,0,4,2,2,1,1,0,0,0,0,1,1,0,0,5,5,5,3,4,5,6,11,11,10,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,11.0,3.5,27.0
0,1,15,0,1,4,4,1,2,0,0,1,0,1,1,1,0,0,3,2,2,1,1,5,4,14,15,15,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,14.5,1.0,13.0
0,1,15,0,0,1,2,1,2,0,1,1,0,1,1,1,1,0,4,3,2,1,1,5,2,9,10,9,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,9.5,1.0,11.0
0,1,15,0,1,4,4,1,4,0,0,1,0,1,0,1,1,1,1,3,3,5,5,3,4,13,13,12,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,13.0,5.0,20.0
0,1,16,0,1,3,1,2,4,0,0,1,1,0,1,1,1,0,4,3,2,1,1,5,0,13,15,15,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,14.0,1.0,6.0
0,1,15,0,1,4,2,1,4,0,0,0,0,0,1,1,1,0,3,3,3,1,1,3,0,10,10,10,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,10.0,1.0,6.0
0,1,16,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,5,3,2,2,2,5,2,12,12,14,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,12.0,2.0,14.0
0,1,15,0,1,4,3,1,2,0,0,1,1,1,1,1,1,0,4,3,3,2,3,5,6,9,9,10,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,9.0,2.5,20.0
0,1,15,0,1,4,0,2,4,0,0,0,0,1,1,1,1,0,3,4,3,1,1,1,8,11,11,10,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,11.0,1.0,19.0
0,1,17,0,1,2,1,2,1,3,1,1,0,1,1,0,1,0,4,5,1,1,1,3,2,8,8,10,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,8.0,1.0,20.0
0,1,15,0,1,2,3,1,1,0,1,1,1,1,0,1,1,1,3,2,2,1,3,3,2,10,12,12,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,11.0,2.0,13.0
0,1,15,0,1,2,3,1,3,0,1,0,1,0,0,1,1,0,5,3,2,1,2,5,4,11,10,11,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,10.5,1.5,14.0
0,1,15,0,0,2,2,2,2,0,0,0,1,1,1,1,1,0,5,3,3,1,3,4,4,15,15,15,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,15.0,2.0,16.0
0,1,16,0,1,2,2,2,2,1,0,0,1,1,0,1,1,0,4,4,2,1,1,3,12,11,10,10,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,10.5,1.0,29.0
0,1,16,0,0,4,4,1,2,0,0,1,0,0,1,1,0,0,4,1,3,3,5,5,18,8,6,7,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,7.0,4.0,39.0
0,1,15,0,0,2,2,1,4,0,0,1,0,1,1,1,1,0,4,3,4,1,1,4,6,11,13,14,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,12.0,1.0,15.0
0,1,16,1,1,4,3,2,1,0,1,1,0,1,0,1,1,0,3,3,3,1,1,4,2,11,15,15,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,13.0,1.0,12.0
0,1,16,0,1,4,4,1,1,0,1,1,1,1,1,1,1,0,4,5,5,5,5,4,14,7,7,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,7.0,5.0,40.0
0,1,16,0,1,4,4,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,1,4,0,16,17,17,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,16.5,1.0,8.0
0,1,15,0,1,4,4,1,1,0,0,1,0,1,0,1,1,0,5,3,3,1,1,5,4,10,13,14,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,11.5,1.0,15.0
0,1,15,0,1,3,4,1,2,0,0,1,1,1,1,1,1,0,5,4,4,1,1,1,0,16,18,18,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,17.0,1.0,9.0
0,1,16,0,1,3,3,1,3,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,2,16,18,18,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,17.0,1.0,10.0
0,1,15,1,1,4,4,4,4,0,0,1,1,1,1,1,1,1,1,3,5,3,5,1,6,10,13,13,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,11.5,4.0,21.0
0,1,15,0,0,4,4,1,1,0,0,0,0,1,1,1,1,0,5,5,3,1,1,4,6,18,19,19,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,18.5,1.0,20.0
0,1,15,0,0,4,2,1,1,0,0,0,0,0,1,1,1,0,3,5,2,1,1,3,10,18,19,19,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,18.5,1.0,26.0
0,1,15,1,1,2,1,1,2,0,0,0,0,1,1,1,1,1,5,4,2,1,1,5,8,9,9,9,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,9.0,1.0,21.0
0,1,16,0,1,4,4,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,2,5,2,15,15,16,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,15.0,1.5,13.0
0,1,15,0,1,4,4,2,2,0,0,1,0,1,1,1,0,0,4,4,3,1,1,2,2,11,13,14,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,12.0,1.0,12.0
0,1,16,0,1,3,3,2,1,0,0,0,0,1,1,1,1,0,5,4,2,1,1,5,0,13,14,13,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,13.5,1.0,10.0
0,1,17,1,1,1,3,3,2,1,0,1,0,1,1,1,1,0,5,2,4,1,4,5,20,9,7,8,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,8.0,2.5,42.0
0,1,15,0,1,3,4,1,1,0,0,0,0,0,1,1,1,0,3,4,3,1,2,4,6,14,13,13,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,13.5,1.5,20.0
0,1,15,0,1,2,2,1,4,0,0,1,1,1,1,1,1,0,5,5,4,1,2,5,6,16,14,15,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,15.0,1.5,18.0
0,1,16,0,1,4,4,1,1,0,0,1,0,1,1,1,1,0,3,4,4,1,4,5,18,14,11,13,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,12.5,2.5,40.0
0,1,15,0,1,3,4,1,1,0,1,0,0,0,1,1,1,0,5,5,5,3,2,5,0,13,13,12,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,13.0,2.5,14.0
0,1,18,1,1,2,2,1,1,2,0,1,0,1,1,1,1,0,3,3,3,1,2,4,0,7,4,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,5.5,1.5,14.0
0,1,16,1,1,4,4,1,1,0,0,0,1,1,1,1,1,0,3,5,5,2,5,4,8,18,18,18,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,18.0,3.5,28.0
0,1,15,1,1,3,4,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,5,0,9,0,0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,4.5,1.0,8.0
0,1,17,1,1,3,4,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,0,10,0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,5.0,3.0,13.0
0,1,16,0,0,1,1,1,2,1,0,0,0,0,1,1,0,1,4,4,4,1,3,5,0,14,12,12,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,13.0,2.0,13.0
0,1,15,0,1,4,3,2,4,0,1,1,0,0,1,1,1,0,2,2,2,1,1,3,0,7,9,0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,8.0,1.0,5.0
0,1,16,0,0,2,2,2,1,2,0,1,0,1,1,1,1,0,2,3,3,2,2,2,8,9,9,9,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,9.0,2.0,27.0
0,1,17,0,1,2,1,1,1,3,0,1,0,0,1,1,1,0,5,4,5,1,2,5,0,5,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,2.5,1.5,17.0
0,1,16,0,1,4,4,1,1,0,0,1,0,0,1,0,1,1,3,3,2,2,1,5,0,7,6,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,6.5,1.5,10.0
0,1,15,0,0,2,1,4,1,3,0,0,0,0,1,1,1,0,4,5,5,2,5,5,0,8,9,10,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,8.5,3.5,22.0
0,1,18,0,0,1,1,1,1,3,0,0,0,0,1,0,1,1,2,3,5,2,5,4,0,6,5,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,5.5,3.5,20.0
0,1,16,0,0,2,1,1,1,1,0,0,0,1,1,1,0,1,4,4,4,3,5,5,6,12,13,14,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,12.5,4.0,27.0
0,1,19,0,1,3,2,1,1,3,0,1,0,0,1,0,1,1,4,5,4,1,1,4,0,5,0,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,2.5,1.0,17.0
0,1,15,1,1,2,3,1,2,0,1,0,1,1,1,1,0,0,4,4,4,1,1,1,2,11,8,8,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,9.5,1.0,12.0
0,1,17,1,0,1,2,1,1,0,0,0,0,0,1,1,0,0,2,2,2,3,3,5,8,16,12,13,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,14.0,3.0,24.0
0,1,16,1,1,2,2,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,2,3,2,17,15,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,16.0,1.5,12.0
0,1,16,0,1,3,3,1,2,1,0,1,1,0,1,1,1,1,4,5,5,4,4,5,4,10,12,12,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,11.0,4.0,24.0
0,1,17,1,0,2,1,2,1,2,0,0,0,1,1,0,1,1,3,3,2,2,2,5,0,7,6,0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,6.5,2.0,15.0
0,1,15,1,1,3,2,2,2,2,1,1,0,0,1,1,1,1,4,4,4,1,4,3,6,5,9,7,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,7.0,2.5,25.0
0,1,16,0,0,1,2,2,1,1,0,0,0,1,1,1,0,0,4,4,4,2,4,5,0,7,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,3.5,3.0,16.0
0,1,17,0,1,1,3,1,1,0,0,0,0,0,1,0,1,0,5,3,3,1,4,2,2,10,10,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,10.0,2.5,15.0
0,1,17,1,0,1,1,4,2,3,0,0,0,1,1,0,0,1,5,3,5,1,5,5,0,5,8,7,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,6.5,3.0,18.0
0,1,16,0,1,3,2,2,1,1,0,1,0,1,0,0,0,0,4,5,2,1,1,2,16,12,11,12,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,11.5,1.0,37.0
0,1,16,0,1,2,2,1,2,0,0,0,0,0,1,0,1,0,4,3,5,2,4,4,4,10,10,10,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,10.0,3.0,18.0
0,1,16,0,1,3,4,3,1,2,0,1,0,1,0,1,1,0,3,4,5,2,4,2,0,6,5,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,5.5,3.0,18.0
0,1,16,0,1,1,0,2,2,0,0,1,1,1,1,1,1,1,4,3,2,1,1,3,2,13,15,16,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,14.0,1.0,11.0
0,1,17,0,0,4,4,1,2,0,0,1,1,1,1,1,1,0,4,4,4,1,3,5,0,13,11,10,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,12.0,2.0,11.0
0,1,17,0,0,4,3,2,2,0,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,10,9,9,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,9.5,4.0,21.0
0,1,17,0,1,3,3,1,2,0,0,0,0,1,0,1,1,0,4,3,4,1,4,4,4,6,5,6,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,5.5,2.5,17.0
0,1,16,1,1,4,2,1,1,0,0,1,0,1,1,1,1,1,4,3,3,3,4,3,10,10,8,9,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,9.0,3.5,29.0
0,1,17,0,1,4,3,1,2,0,0,1,0,1,1,1,1,1,5,2,3,1,1,2,4,10,10,11,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,10.0,1.0,13.0
0,1,16,0,1,4,3,1,2,0,0,1,1,1,1,1,1,0,3,4,3,2,3,3,10,9,8,8,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,8.5,2.5,27.0
0,1,16,0,1,3,3,1,2,0,0,0,1,1,1,1,1,1,4,2,3,1,2,3,2,12,13,12,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,12.5,1.5,11.0
0,1,17,0,1,3,3,1,2,0,0,1,0,1,1,1,1,1,4,3,4,2,3,4,12,12,12,11,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,12.0,2.5,29.0
0,1,16,0,1,1,2,1,1,0,0,1,1,1,1,1,1,1,3,3,3,1,2,3,2,11,12,11,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,11.5,1.5,13.0
0,1,16,0,0,2,1,1,2,0,0,0,1,1,1,1,1,1,4,2,3,1,2,5,0,15,15,15,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,15.0,1.5,8.0
0,1,17,1,1,1,2,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,5,3,4,8,9,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,8.5,3.0,16.0
0,1,17,0,1,1,2,2,2,0,0,0,1,1,0,1,1,0,4,4,4,4,5,5,12,7,8,8,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,7.5,4.5,34.0
0,1,16,1,1,3,3,1,1,0,0,1,0,1,1,1,1,0,4,3,2,3,4,5,8,8,9,10,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,8.5,3.5,26.0
0,1,16,0,1,2,3,2,1,0,0,0,0,0,1,1,1,0,5,3,3,1,1,3,0,13,14,14,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,13.5,1.0,9.0
0,1,17,0,1,4,4,1,1,0,0,0,0,0,1,1,1,0,5,2,3,1,2,5,4,17,15,16,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,16.0,1.5,15.0
0,1,16,1,0,3,3,3,1,0,0,1,1,1,1,1,1,0,3,3,4,3,5,3,8,9,9,10,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,9.0,4.0,27.0
0,1,17,0,0,4,4,1,2,0,0,1,1,0,1,1,1,1,5,3,5,4,5,3,13,12,12,13,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,12.0,4.5,34.5
0,1,18,0,1,2,2,1,2,1,0,1,1,1,1,1,1,0,4,4,4,2,4,5,15,6,7,8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,6.5,3.0,37.5
0,1,18,0,0,3,3,1,2,1,0,1,1,0,1,1,1,0,3,2,4,2,4,4,13,6,6,8,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,6.0,3.0,32.5
0,1,18,0,1,2,2,2,2,0,0,1,1,0,1,1,1,0,3,3,3,5,5,4,0,12,13,13,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,12.5,5.0,16.0
0,1,17,0,0,2,3,1,2,0,0,1,1,0,0,1,1,0,5,3,3,1,3,3,2,12,11,12,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,11.5,2.0,13.0
0,1,18,0,0,2,1,4,2,0,1,1,1,1,1,1,1,1,4,3,2,4,5,3,14,10,8,9,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,9.0,4.5,36.0
0,1,17,1,1,2,2,2,2,0,0,1,1,1,1,1,1,0,4,5,2,1,1,1,4,11,11,11,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,11.0,1.0,16.0
0,1,17,0,1,4,4,1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,2,14,11,9,9,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,10.0,2.0,33.0
0,1,16,0,1,4,4,1,2,0,0,1,1,1,1,1,1,0,4,2,4,2,4,1,2,14,13,13,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,13.5,3.0,14.0
0,1,16,0,0,1,1,2,2,0,0,1,1,0,1,1,1,0,3,4,2,1,1,5,18,9,7,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,8.0,1.0,36.0
0,1,16,0,1,3,2,2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,2,10,11,9,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,10.0,2.0,24.0
0,1,17,0,0,2,2,1,2,0,0,0,1,1,0,1,1,1,4,4,2,5,5,4,4,14,13,13,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,13.5,5.0,23.0
0,1,18,0,1,2,2,1,2,1,0,0,0,0,1,0,1,0,5,5,4,3,5,2,0,7,7,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,7.0,4.0,18.0
0,1,17,0,0,4,3,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,14,12,12,12,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,12.0,2.5,34.0
0,1,17,1,0,4,4,2,2,0,0,1,1,0,1,1,1,0,3,3,3,2,3,4,2,10,11,12,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,10.5,2.5,14.0
0,1,16,0,0,4,3,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,0,6,0,0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,3.0,1.0,10.0
0,1,16,0,1,4,4,1,1,0,0,0,0,1,1,1,1,0,5,3,2,1,2,5,0,13,12,12,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,12.5,1.5,10.0
0,1,16,0,1,2,1,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,6,18,18,18,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,18.0,1.0,18.0
0,1,17,0,1,2,3,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,4,12,12,13,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,12.0,1.0,14.0
0,1,18,1,0,3,3,1,2,1,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,3,5,5,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,4.0,2.0,24.0
0,1,16,0,1,0,2,1,1,0,0,0,1,0,0,1,1,0,4,3,2,2,4,5,0,13,15,15,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,14.0,3.0,13.0
0,1,18,0,1,3,2,2,1,1,0,0,0,0,1,0,1,0,4,4,5,2,4,5,0,6,8,8,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,7.0,3.0,16.0
