school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
'GP','f',0.20000000000000018,'U','GT3','A',0.5,0.25,'other','other','other','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',1.0,0.5,0.75,0.0,0.0,0.25,0.13333333333333333,12,13,12
'GP','f',0.0,'U','GT3','A',1.0,0.75,'services','services','reputation','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.25,0.0,0.0,0.0,0.0,15,14,15
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.5,'services','other','course','mother',0.0,0.5,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.25,0.5,0.0,0.0,1.0,0.13333333333333333,16,15,16
'GP','f',0.20000000000000018,'R','GT3','T',1.0,1.0,'health','teacher','other','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','no','no',0.25,0.75,0.75,0.5,0.5,0.75,0.0,17,16,16
'GP','f',0.20000000000000018,'U','LE3','T',0.25,0.5,'other','services','reputation','father',0.0,0.5,0.0,'yes','no','no','yes','yes','yes','yes','no',0.75,0.75,0.5,0.0,0.0,0.0,0.0,13,13,10
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.75,'teacher','health','home','mother',0.0,1.0,0.0,'yes','yes','no','yes','yes','yes','yes','no',0.5,0.75,0.75,0.5,0.75,0.75,0.0,14,13,13
'GP','f',0.0,'U','LE3','T',1.0,0.75,'services','services','reputation','father',0.0,0.5,0.0,'yes','no','no','yes','yes','yes','yes','yes',0.75,0.75,0.75,0.5,0.75,0.25,0.0,13,12,12
'GP','f',0.20000000000000018,'U','LE3','T',1.0,0.75,'teacher','services','course','mother',0.6666666666666667,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.75,0.5,0.0,0.25,0.0,0.13333333333333333,16,15,16
'GP','f',0.0,'R','LE3','T',0.5,0.5,'health','services','reputation','mother',0.3333333333333333,0.5,0.0,'yes','yes','no','no','yes','yes','yes','no',0.75,0.0,0.5,0.0,0.5,0.75,0.0,11,10,11
'GP','f',0.0,'R','GT3','T',0.25,0.25,'other','other','reputation','mother',0.0,0.5,0.0,'yes','yes','no','no','no','yes','yes','yes',0.5,0.5,0.75,0.5,0.75,1.0,0.13333333333333333,13,11,11
'GP','f',0.20000000000000018,'U','GT3','T',0.75,0.75,'other','services','home','mother',0.0,0.5,0.0,'yes','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.5,0.5,0.75,1.0,0.26666666666666666,11,11,11
'GP','f',0.20000000000000018,'U','GT3','T',0.75,1.0,'at_home','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.25,0.75,0.5,0.0,0.25,0.5,0.9333333333333333,12,11,11
'GP','f',0.0,'U','LE3','T',0.75,0.5,'services','other','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.75,0.75,0.0,0.0,1.0,0.26666666666666666,12,11,11
'GP','f',0.0,'U','GT3','T',0.25,0.25,'other','other','home','father',0.0,0.5,0.0,'no','yes','no','yes','no','yes','yes','no',0.75,0.5,0.25,0.5,0.5,0.75,0.13333333333333333,13,12,12
'GP','f',0.0,'U','GT3','T',1.0,1.0,'services','services','reputation','father',0.3333333333333333,0.5,0.0,'no','no','no','no','yes','yes','yes','yes',0.75,0.75,0.75,0.5,0.5,1.0,0.26666666666666666,12,11,12
'GP','f',0.20000000000000018,'U','LE3','T',0.5,0.5,'at_home','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','no','no',0.75,0.5,0.75,0.0,0.25,0.25,0.4,13,11,11
'GP','f',0.0,'U','GT3','T',1.0,0.5,'other','other','reputation','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.5,0.0,0.26666666666666666,15,15,15
'GP','f',0.20000000000000018,'U','GT3','T',0.75,0.75,'other','other','home','mother',0.0,1.0,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.5,0.5,0.0,0.5,0.75,0.13333333333333333,9,11,11
'GP','f',0.0,'U','GT3','T',1.0,0.75,'services','other','reputation','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,1.0,1.0,0.0,0.5,0.0,0.4,14,13,13
'GP','f',0.20000000000000018,'U','LE3','T',0.75,0.25,'other','other','home','father',0.0,0.5,0.0,'yes','yes','no','no','yes','yes','no','no',0.5,0.5,0.5,0.5,0.5,0.25,0.0,12,13,12
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.5,'teacher','services','home','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.0,0.0,0.13333333333333333,13,14,14
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.25,'other','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','no','yes',0.75,0.5,1.0,0.0,0.0,1.0,0.0,13,12,12
'GP','f',0.20000000000000018,'U','GT3','T',1.0,1.0,'other','other','reputation','mother',0.0,0.0,0.0,'no','no','no','yes','no','yes','yes','no',1.0,0.5,0.75,0.0,0.25,0.0,0.26666666666666666,12,13,13
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.75,'other','at_home','course','mother',0.0,1.0,0.0,'yes','yes','no','no','yes','yes','yes','no',1.0,0.5,1.0,0.0,0.0,0.5,0.13333333333333333,12,13,13
'GP','f',0.20000000000000018,'U','LE3','T',1.0,1.0,'health','health','other','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',1.0,0.75,1.0,0.0,0.0,0.75,0.13333333333333333,15,15,14
'GP','f',0.20000000000000018,'R','GT3','T',0.75,0.75,'services','other','reputation','father',0.0,1.0,0.0,'yes','yes','no','yes','yes','yes','yes','no',0.75,0.0,0.25,0.0,0.0,0.25,0.26666666666666666,11,11,11
'GP','f',0.0,'U','GT3','T',0.25,0.5,'at_home','services','course','mother',0.0,0.5,0.0,'no','no','no','no','no','yes','yes','no',0.5,0.25,0.5,0.0,0.25,0.0,0.0,14,14,14
'GP','f',0.20000000000000018,'U','LE3','T',0.5,1.0,'other','health','course','father',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.25,0.25,0.0,0.25,1.0,0.13333333333333333,14,12,13
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.5,'other','other','home','mother',0.0,0.5,0.0,'no','no','no','no','yes','yes','yes','yes',1.0,0.75,0.75,0.0,0.0,1.0,0.0,12,11,11
'GP','f',0.0,'U','LE3','A',0.75,1.0,'other','other','home','mother',0.0,0.5,0.0,'yes','no','no','yes','yes','yes','yes','yes',1.0,0.5,0.25,0.0,0.0,0.0,0.0,10,11,11
'GP','f',0.0,'R','GT3','T',0.75,1.0,'services','teacher','course','father',0.3333333333333333,1.0,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.25,0.25,0.5,0.25,1.0,0.0,10,11,12
'GP','f',0.40000000000000036,'U','LE3','A',0.5,0.25,'other','other','course','mother',0.6666666666666667,0.0,0.0,'no','yes','no','no','yes','yes','yes','no',0.5,0.25,0.25,0.0,0.25,1.0,0.5333333333333333,11,10,11
'GP','f',0.0,'U','GT3','T',0.25,0.25,'at_home','other','course','mother',0.6666666666666667,0.0,0.0,'no','yes','no','yes','no','yes','yes','yes',0.75,0.5,0.5,0.0,0.25,0.75,0.4,11,12,13
'GP','f',0.40000000000000036,'U','LE3','T',0.5,0.5,'other','other','course','father',0.0,0.0,0.0,'no','yes','no','no','yes','yes','yes','yes',0.5,0.75,0.75,0.0,0.5,1.0,0.13333333333333333,13,12,12
'GP','f',0.20000000000000018,'U','GT3','A',0.75,1.0,'services','other','course','father',0.0,0.0,0.0,'no','no','no','no','yes','yes','yes','no',0.5,0.25,0.0,0.0,0.75,1.0,0.8,15,13,14
'GP','f',0.0,'U','GT3','T',1.0,1.0,'services','at_home','course','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.5,0.5,0.0,0.0,1.0,0.26666666666666666,13,14,15
'GP','f',0.20000000000000018,'R','GT3','T',0.25,0.25,'at_home','other','course','mother',1.0,0.5,0.0,'no','yes','no','no','yes','yes','no','no',1.0,0.0,0.5,0.0,0.0,0.5,0.0,14,13,13
'GP','f',0.20000000000000018,'R','GT3','T',0.25,0.25,'other','services','reputation','mother',0.3333333333333333,0.0,0.0,'no','yes','no','yes','yes','yes','no','yes',0.5,0.5,0.5,0.0,0.25,0.0,0.5333333333333333,12,11,11
'GP','f',0.20000000000000018,'U','GT3','A',0.75,0.75,'other','other','course','other',0.3333333333333333,0.0,0.0,'no','yes','no','yes','no','yes','yes','yes',0.75,0.5,0.25,0.0,0.0,1.0,0.26666666666666666,9,9,10
'GP','f',0.0,'U','GT3','T',1.0,1.0,'teacher','teacher','course','mother',0.3333333333333333,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,0.5,0.25,0.0,0.0,1.0,0.4,13,14,14
'GP','f',0.0,'U','GT3','T',1.0,1.0,'teacher','services','course','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.25,0.25,0.0,0.0,1.0,0.13333333333333333,13,13,13
'GP','f',0.20000000000000018,'U','LE3','T',0.25,0.25,'at_home','at_home','course','mother',0.0,0.0,0.0,'no','no','no','no','yes','yes','yes','no',0.5,0.75,0.75,1.0,0.5,0.0,0.26666666666666666,10,11,11
'GP','f',0.0,'U','GT3','T',0.25,0.25,'other','services','course','father',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.75,0.25,0.0,0.25,1.0,0.0,12,12,12
'GP','f',0.0,'U','LE3','A',0.5,0.25,'at_home','other','home','mother',0.3333333333333333,0.0,0.0,'no','yes','no','yes','yes','no','yes','yes',0.75,0.75,0.25,0.0,0.0,1.0,0.0,11,10,10
'GP','f',0.0,'U','GT3','T',0.25,0.5,'at_home','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','no','yes','yes','no',0.75,0.5,0.25,0.0,0.0,1.0,0.4,13,12,13
'GP','f',0.0,'U','GT3','T',0.25,0.5,'at_home','services','course','father',0.0,0.5,0.0,'no','no','no','no','no','yes','no','yes',0.25,0.5,0.75,0.5,0.75,0.0,0.4,11,11,11
'GP','f',0.0,'R','GT3','T',0.75,0.75,'services','services','reputation','other',0.3333333333333333,1.0,0.0,'no','yes','yes','yes','yes','yes','yes','yes',0.75,0.25,0.0,0.5,0.5,0.5,0.13333333333333333,13,13,13
'GP','f',0.40000000000000036,'U','GT3','T',1.0,1.0,'other','teacher','course','mother',0.0,0.0,0.0,'yes','yes','no','no','yes','yes','no','yes',0.75,0.25,0.0,0.0,0.0,0.75,0.0,13,13,13
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.5,'health','services','home','father',0.0,0.5,0.0,'no','no','no','no','yes','yes','yes','yes',0.75,0.25,0.5,0.0,0.0,0.5,0.0,17,17,18
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.5,'other','other','home','mother',0.0,0.5,0.0,'no','yes','no','no','no','yes','yes','no',1.0,0.0,1.0,0.0,0.0,0.75,0.0,12,12,13
'GP','f',0.20000000000000018,'U','GT3','T',1.0,1.0,'health','health','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.75,0.25,0.0,0.0,0.5,0.0,16,16,17
'GP','f',0.20000000000000018,'U','GT3','T',0.25,0.75,'at_home','services','home','mother',0.0,0.5,0.0,'no','no','no','yes','no','yes','yes','yes',0.75,0.5,1.0,0.0,0.0,0.5,0.0,14,13,13
'GP','f',0.20000000000000018,'U','LE3','T',0.75,0.75,'other','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.75,1.0,0.0,0.0,0.75,0.0,14,14,15
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.5,'services','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','no','no','yes','no','yes','yes','no',0.5,0.75,0.75,0.0,0.75,1.0,0.0,13,12,14
'GP','f',0.20000000000000018,'U','GT3','T',0.75,0.5,'other','other','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.0,0.25,0.25,0.0,0.25,0.0,0.5333333333333333,14,15,16
'GP','f',0.40000000000000036,'U','GT3','A',0.75,0.75,'health','other','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','no','yes','yes','yes',0.5,0.5,0.5,0.0,0.5,0.5,0.6666666666666666,12,13,14
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.75,'services','services','course','mother',0.0,0.5,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.25,0.4,12,12,13
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'at_home','services','course','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.0,0.5,0.0,12,11,12
'GP','f',0.40000000000000036,'U','LE3','T',0.5,1.0,'services','services','course','father',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.75,0.5,0.25,0.0,0.0,1.0,0.5333333333333333,14,15,16
'GP','f',0.20000000000000018,'U','LE3','T',1.0,1.0,'teacher','teacher','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,1.0,0.25,0.0,0.25,0.5,0.0,11,10,11
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.75,'health','other','home','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,1.0,0.0,1.0,0.25,0.13333333333333333,14,14,15
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.75,'other','other','reputation','mother',0.0,0.5,0.0,'yes','yes','no','yes','yes','yes','no','no',0.75,0.75,0.5,0.0,0.5,0.75,0.26666666666666666,11,12,12
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'other','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','no','yes','no','no',0.75,0.75,0.75,0.0,0.5,0.0,0.0,14,15,15
'GP','f',0.20000000000000018,'U','GT3','A',0.75,0.25,'services','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.25,0.5,0.5,0.5,0.25,0.75,0.13333333333333333,11,11,12
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.75,'teacher','other','other','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.0,0.5,0.25,0.0,0.0,0.0,0.26666666666666666,14,15,15
'GP','f',0.20000000000000018,'U','GT3','T',0.25,0.25,'at_home','other','home','mother',0.3333333333333333,0.0,0.0,'no','yes','no','no','yes','yes','no','no',0.75,0.5,0.25,0.0,0.75,1.0,0.13333333333333333,12,13,13
'GP','f',0.40000000000000036,'R','GT3','T',1.0,0.75,'teacher','other','reputation','mother',0.3333333333333333,1.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.75,0.25,0.0,0.0,0.75,0.0,11,12,12
'GP','f',0.20000000000000018,'U','GT3','A',0.5,0.5,'other','other','reputation','mother',0.0,0.5,0.0,'yes','yes','no','no','yes','yes','yes','no',0.5,0.5,0.75,0.0,0.0,0.75,0.0,13,13,13
'GP','f',0.40000000000000036,'R','LE3','T',1.0,1.0,'services','other','other','mother',0.0,0.0,0.0,'no','yes','no','no','yes','yes','no','no',1.0,0.25,0.0,0.0,0.25,0.5,0.4,12,11,11
'GP','f',0.40000000000000036,'U','LE3','T',0.75,0.5,'other','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.75,0.75,0.0,0.5,0.0,0.13333333333333333,14,16,15
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.75,'at_home','other','home','father',0.3333333333333333,0.0,0.0,'no','yes','no','no','yes','yes','no','no',0.5,0.5,0.5,0.0,0.75,0.5,0.26666666666666666,12,13,13
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'at_home','at_home','course','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.75,0.0,12,12,13
'GP','f',0.40000000000000036,'R','GT3','T',0.5,0.25,'at_home','services','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.25,1.0,0.0,0.25,1.0,0.0,11,10,11
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'at_home','other','reputation','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','no','yes',0.75,0.5,0.75,0.0,0.0,1.0,0.8,12,12,12
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.75,'services','teacher','other','mother',0.0,0.5,0.0,'yes','no','no','no','yes','yes','yes','no',0.25,0.5,0.0,0.0,0.0,0.5,0.0,13,13,14
'GP','f',0.20000000000000018,'U','GT3','T',1.0,1.0,'teacher','services','home','mother',0.0,1.0,0.0,'no','yes','no','yes','no','yes','yes','no',1.0,0.5,0.25,0.0,0.0,1.0,0.26666666666666666,15,16,16
'GP','f',0.6000000000000001,'R','GT3','T',0.75,0.25,'other','other','reputation','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',1.0,0.5,0.5,0.0,0.0,0.75,0.26666666666666666,8,8,8
'GP','f',0.40000000000000036,'U','GT3','A',0.5,0.25,'other','other','course','mother',0.3333333333333333,1.0,0.0,'no','no','no','yes','yes','yes','yes','yes',0.5,0.25,0.5,0.0,0.25,0.5,0.0,15,15,16
'GP','f',0.40000000000000036,'U','LE3','T',1.0,0.75,'health','other','reputation','father',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.5,0.25,0.5,0.0,0.25,0.5,0.0,14,12,12
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.25,'other','other','home','mother',0.0,0.0,0.0,'no','no','no','no','yes','yes','yes','yes',0.75,1.0,0.25,0.0,0.0,1.0,0.26666666666666666,9,10,10
'GP','f',0.20000000000000018,'U','GT3','A',1.0,0.25,'other','other','home','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',1.0,0.5,0.5,0.0,0.25,1.0,0.0,14,13,13
'GP','f',0.40000000000000036,'U','GT3','T',0.75,0.5,'other','other','course','father',0.0,0.5,0.0,'no','no','no','yes','yes','yes','no','no',1.0,0.75,0.25,0.0,0.0,0.5,0.26666666666666666,14,14,15
'GP','f',0.40000000000000036,'U','LE3','T',0.25,0.25,'at_home','at_home','course','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.5,0.25,0.0,0.25,0.75,0.6666666666666666,11,10,10
'GP','f',0.20000000000000018,'U','GT3','T',0.25,0.5,'other','other','course','mother',0.0,0.0,0.0,'no','no','no','no','yes','no','yes','no',1.0,0.5,1.0,0.0,0.25,1.0,0.26666666666666666,12,11,11
'GP','f',0.40000000000000036,'R','GT3','T',0.5,0.25,'at_home','services','course','mother',0.6666666666666667,0.5,0.0,'no','no','no','yes','yes','yes','no','no',0.25,0.0,0.0,0.0,0.0,0.5,0.13333333333333333,13,13,13
'GP','f',0.40000000000000036,'R','LE3','T',0.25,0.25,'at_home','other','course','mother',0.3333333333333333,1.0,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.5,1.0,0.26666666666666666,15,14,15
'GP','f',0.40000000000000036,'U','LE3','A',1.0,0.5,'teacher','other','course','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','no','no',0.75,0.5,0.25,0.0,0.0,0.75,0.26666666666666666,15,14,14
'GP','f',0.40000000000000036,'U','GT3','T',1.0,1.0,'teacher','services','course','mother',0.0,0.5,0.0,'no','yes','yes','no','yes','yes','yes','yes',1.0,0.5,0.0,0.0,0.75,1.0,0.13333333333333333,11,11,12
'GP','f',0.40000000000000036,'U','GT3','T',0.75,0.75,'services','other','home','mother',0.3333333333333333,1.0,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.25,0.25,0.5,0.5,1.0,0.6666666666666666,11,11,11
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'at_home','other','course','mother',0.0,0.5,0.0,'yes','no','no','no','no','yes','no','yes',0.75,0.5,0.25,0.0,0.0,0.75,0.6666666666666666,10,9,10
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.25,'other','other','course','other',0.3333333333333333,1.0,0.0,'no','yes','no','no','no','yes','yes','yes',0.75,0.75,0.75,0.0,0.0,0.5,0.6666666666666666,12,10,11
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'other','services','course','father',0.0,0.5,0.0,'no','yes','no','no','yes','yes','no','no',0.75,0.5,0.75,0.0,0.25,1.0,0.26666666666666666,11,10,11
'GP','f',0.6000000000000001,'U','LE3','A',0.5,0.25,'other','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','no','yes','yes','yes',0.75,0.5,0.75,0.0,0.5,1.0,0.13333333333333333,12,12,13
'GP','f',0.8000000000000003,'U','GT3','T',0.5,0.5,'services','services','home','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,1.0,0.0,10,10,11
'GP','f',0.40000000000000036,'R','GT3','T',1.0,0.5,'other','other','course','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.75,0.0,0.5,1.0,0.13333333333333333,11,12,14
'GP','f',0.6000000000000001,'U','LE3','T',0.25,0.25,'other','at_home','home','mother',0.0,1.0,0.0,'no','yes','no','no','no','yes','no','no',0.75,0.75,0.5,0.5,0.5,0.5,0.26666666666666666,11,12,14
'GP','f',0.6000000000000001,'R','GT3','T',0.5,0.5,'other','other','home','mother',0.0,0.5,0.0,'yes','no','no','no','yes','yes','no','no',0.5,0.25,0.5,0.0,0.0,1.0,0.26666666666666666,11,11,13
'GP','f',1.0,'R','GT3','T',0.5,0.25,'other','other','course','other',0.3333333333333333,0.5,0.0,'no','yes','yes','yes','yes','no','yes','yes',0.0,0.25,0.5,0.0,0.25,0.25,0.5333333333333333,10,12,12
'GP','f',0.6000000000000001,'U','GT3','T',1.0,0.75,'services','other','home','father',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.5,0.0,0.25,0.0,0.5,0.25,0.13333333333333333,15,15,15
'GP','f',0.40000000000000036,'U','GT3','T',0.75,0.75,'other','other','home','mother',0.0,1.0,0.0,'no','no','no','yes','no','yes','no','no',0.5,0.25,0.5,0.0,0.0,0.75,0.13333333333333333,15,12,13
