school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Gvg,Avgalc,Bum
0,1,15,1,1,0,4,4,other,other,home,father,4,4,0,0,1,1,1,1,1,1,1,1,3,5,3,5,1,6,10,13,13,11.5,4.0,21.0
0,1,15,0,0,1,4,4,teacher,teacher,course,mother,1,1,0,0,0,0,1,1,1,1,0,5,5,3,1,1,4,6,18,19,19,18.5,1.0,20.0
0,1,15,0,0,0,4,2,teacher,other,course,mother,1,1,0,0,0,0,0,1,1,1,0,3,5,2,1,1,3,10,18,19,19,18.5,1.0,26.0
0,1,15,1,1,0,2,1,health,services,reputation,mother,1,2,0,0,0,0,1,1,1,1,1,5,4,2,1,1,5,8,9,9,9,9.0,1.0,21.0
0,1,16,0,1,0,4,4,teacher,teacher,course,father,1,2,0,0,1,0,1,1,1,1,0,5,4,4,1,2,5,2,15,15,16,15.0,1.5,13.0
0,1,15,0,1,0,4,4,other,teacher,reputation,father,2,2,0,0,1,0,1,1,1,0,0,4,4,3,1,1,2,2,11,13,14,12.0,1.0,12.0
0,1,16,0,1,0,3,3,other,services,home,father,2,1,0,0,0,0,1,1,1,1,0,5,4,2,1,1,5,0,13,14,13,13.5,1.0,10.0
0,1,17,1,1,0,1,3,other,other,course,father,3,2,1,0,1,0,1,1,1,1,0,5,2,4,1,4,5,20,9,7,8,8.0,2.5,42.0
0,1,15,0,1,0,3,4,other,other,reputation,father,1,1,0,0,0,0,0,1,1,1,0,3,4,3,1,2,4,6,14,13,13,13.5,1.5,20.0
0,1,15,0,1,0,2,2,services,services,home,father,1,4,0,0,1,1,1,1,1,1,0,5,5,4,1,2,5,6,16,14,15,15.0,1.5,18.0
0,1,16,0,1,0,4,4,health,other,course,mother,1,1,0,0,1,0,1,1,1,1,0,3,4,4,1,4,5,18,14,11,13,12.5,2.5,40.0
0,1,15,0,1,0,3,4,services,services,home,father,1,1,0,1,0,0,0,1,1,1,0,5,5,5,3,2,5,0,13,13,12,13.0,2.5,14.0
0,1,18,1,1,0,2,2,services,other,reputation,mother,1,1,2,0,1,0,1,1,1,1,0,3,3,3,1,2,4,0,7,4,0,5.5,1.5,14.0
0,1,16,1,1,0,4,4,teacher,teacher,course,mother,1,1,0,0,0,1,1,1,1,1,0,3,5,5,2,5,4,8,18,18,18,18.0,3.5,28.0
0,1,15,1,1,0,3,4,at_home,teacher,course,mother,4,2,0,0,1,0,0,1,1,0,1,5,3,3,1,1,5,0,9,0,0,4.5,1.0,8.0
0,1,17,1,1,0,3,4,at_home,other,course,mother,3,2,0,0,0,0,0,1,1,0,0,5,4,5,2,4,5,0,10,0,0,5.0,3.0,13.0
0,1,16,0,0,0,1,1,services,other,course,mother,1,2,1,0,0,0,0,1,1,0,1,4,4,4,1,3,5,0,14,12,12,13.0,2.0,13.0
0,1,15,0,1,0,4,3,teacher,services,course,father,2,4,0,1,1,0,0,1,1,1,0,2,2,2,1,1,3,0,7,9,0,8.0,1.0,5.0
0,1,16,0,0,0,2,2,services,services,reputation,father,2,1,2,0,1,0,1,1,1,1,0,2,3,3,2,2,2,8,9,9,9,9.0,2.0,27.0
0,1,17,0,1,0,2,1,other,other,home,mother,1,1,3,0,1,0,0,1,1,1,0,5,4,5,1,2,5,0,5,0,0,2.5,1.5,17.0
0,1,16,0,1,0,4,4,teacher,teacher,course,mother,1,1,0,0,1,0,0,1,0,1,1,3,3,2,2,1,5,0,7,6,0,6.5,1.5,10.0
0,1,15,0,0,1,2,1,services,other,course,mother,4,1,3,0,0,0,0,1,1,1,0,4,5,5,2,5,5,0,8,9,10,8.5,3.5,22.0
0,1,18,0,0,0,1,1,other,other,course,mother,1,1,3,0,0,0,0,1,0,1,1,2,3,5,2,5,4,0,6,5,0,5.5,3.5,20.0
0,1,16,0,0,0,2,1,at_home,other,course,mother,1,1,1,0,0,0,1,1,1,0,1,4,4,4,3,5,5,6,12,13,14,12.5,4.0,27.0
0,1,19,0,1,0,3,2,services,at_home,home,mother,1,1,3,0,1,0,0,1,0,1,1,4,5,4,1,1,4,0,5,0,0,2.5,1.0,17.0
0,1,15,1,1,0,2,3,at_home,services,course,mother,1,2,0,1,0,1,1,1,1,0,0,4,4,4,1,1,1,2,11,8,8,9.5,1.0,12.0
0,1,17,1,0,0,1,2,other,other,reputation,mother,1,1,0,0,0,0,0,1,1,0,0,2,2,2,3,3,5,8,16,12,13,14.0,3.0,24.0
0,1,16,1,1,0,2,2,at_home,other,course,mother,3,1,0,0,0,0,0,0,1,0,0,4,2,2,1,2,3,2,17,15,15,16.0,1.5,12.0
0,1,16,0,1,0,3,3,other,services,course,father,1,2,1,0,1,1,0,1,1,1,1,4,5,5,4,4,5,4,10,12,12,11.0,4.0,24.0
0,1,17,1,0,0,2,1,at_home,other,course,mother,2,1,2,0,0,0,1,1,0,1,1,3,3,2,2,2,5,0,7,6,0,6.5,2.0,15.0
0,1,15,1,1,0,3,2,other,other,course,mother,2,2,2,1,1,0,0,1,1,1,1,4,4,4,1,4,3,6,5,9,7,7.0,2.5,25.0
0,1,16,0,0,0,1,2,other,other,course,mother,2,1,1,0,0,0,1,1,1,0,0,4,4,4,2,4,5,0,7,0,0,3.5,3.0,16.0
0,1,17,0,1,0,1,3,at_home,services,course,father,1,1,0,0,0,0,0,1,0,1,0,5,3,3,1,4,2,2,10,10,10,10.0,2.5,15.0
0,1,17,1,0,0,1,1,other,services,course,mother,4,2,3,0,0,0,1,1,0,0,1,5,3,5,1,5,5,0,5,8,7,6.5,3.0,18.0
0,1,16,0,1,0,3,2,services,services,course,mother,2,1,1,0,1,0,1,0,0,0,0,4,5,2,1,1,2,16,12,11,12,11.5,1.0,37.0
0,1,16,0,1,0,2,2,other,other,course,father,1,2,0,0,0,0,0,1,0,1,0,4,3,5,2,4,4,4,10,10,10,10.0,3.0,18.0
0,1,16,0,1,0,3,4,other,other,course,father,3,1,2,0,1,0,1,0,1,1,0,3,4,5,2,4,2,0,6,5,0,5.5,3.0,18.0
0,1,16,0,1,0,1,0,other,other,reputation,mother,2,2,0,0,1,1,1,1,1,1,1,4,3,2,1,1,3,2,13,15,16,14.0,1.0,11.0
0,1,17,0,0,0,4,4,teacher,other,reputation,mother,1,2,0,0,1,1,1,1,1,1,0,4,4,4,1,3,5,0,13,11,10,12.0,2.0,11.0
0,1,17,0,0,0,4,3,teacher,other,course,mother,2,2,0,0,0,1,1,1,1,1,0,4,4,4,4,4,4,4,10,9,9,9.5,4.0,21.0
0,1,17,0,1,0,3,3,other,other,reputation,father,1,2,0,0,0,0,1,0,1,1,0,4,3,4,1,4,4,4,6,5,6,5.5,2.5,17.0
0,1,16,1,1,0,4,2,teacher,services,other,mother,1,1,0,0,1,0,1,1,1,1,1,4,3,3,3,4,3,10,10,8,9,9.0,3.5,29.0
0,1,17,0,1,0,4,3,other,other,course,mother,1,2,0,0,1,0,1,1,1,1,1,5,2,3,1,1,2,4,10,10,11,10.0,1.0,13.0
0,1,16,0,1,0,4,3,teacher,other,home,mother,1,2,0,0,1,1,1,1,1,1,0,3,4,3,2,3,3,10,9,8,8,8.5,2.5,27.0
0,1,16,0,1,0,3,3,services,other,home,mother,1,2,0,0,0,1,1,1,1,1,1,4,2,3,1,2,3,2,12,13,12,12.5,1.5,11.0
0,1,17,0,1,0,3,3,services,services,other,mother,1,2,0,0,1,0,1,1,1,1,1,4,3,4,2,3,4,12,12,12,11,12.0,2.5,29.0
0,1,16,0,1,0,1,2,services,services,other,mother,1,1,0,0,1,1,1,1,1,1,1,3,3,3,1,2,3,2,11,12,11,11.5,1.5,13.0
0,1,16,0,0,0,2,1,other,other,course,mother,1,2,0,0,0,1,1,1,1,1,1,4,2,3,1,2,5,0,15,15,15,15.0,1.5,8.0
0,1,17,1,1,0,1,2,at_home,other,home,mother,1,2,0,0,0,0,0,1,1,0,0,3,1,3,1,5,3,4,8,9,10,8.5,3.0,16.0
0,1,17,0,1,0,1,2,at_home,services,other,other,2,2,0,0,0,1,1,0,1,1,0,4,4,4,4,5,5,12,7,8,8,7.5,4.5,34.0
0,1,16,1,1,0,3,3,services,services,reputation,mother,1,1,0,0,1,0,1,1,1,1,0,4,3,2,3,4,5,8,8,9,10,8.5,3.5,26.0
0,1,16,0,1,0,2,3,other,other,home,father,2,1,0,0,0,0,0,1,1,1,0,5,3,3,1,1,3,0,13,14,14,13.5,1.0,9.0
0,1,17,0,1,0,4,4,services,teacher,home,mother,1,1,0,0,0,0,0,1,1,1,0,5,2,3,1,2,5,4,17,15,16,16.0,1.5,15.0
0,1,16,1,0,0,3,3,teacher,other,home,father,3,1,0,0,1,1,1,1,1,1,0,3,3,4,3,5,3,8,9,9,10,9.0,4.0,27.0
0,1,17,0,0,0,4,4,services,other,home,mother,1,2,0,0,1,1,0,1,1,1,1,5,3,5,4,5,3,13,12,12,13,12.0,4.5,34.5
0,1,18,0,1,0,2,2,services,other,home,mother,1,2,1,0,1,1,1,1,1,1,0,4,4,4,2,4,5,15,6,7,8,6.5,3.0,37.5
0,1,18,0,0,0,3,3,services,health,home,father,1,2,1,0,1,1,0,1,1,1,0,3,2,4,2,4,4,13,6,6,8,6.0,3.0,32.5
0,1,18,0,1,0,2,2,other,other,home,mother,2,2,0,0,1,1,0,1,1,1,0,3,3,3,5,5,4,0,12,13,13,12.5,5.0,16.0
0,1,17,0,0,0,2,3,services,services,reputation,father,1,2,0,0,1,1,0,0,1,1,0,5,3,3,1,3,3,2,12,11,12,11.5,2.0,13.0
0,1,18,0,0,0,2,1,at_home,other,course,mother,4,2,0,1,1,1,1,1,1,1,1,4,3,2,4,5,3,14,10,8,9,9.0,4.5,36.0
0,1,17,1,1,0,2,2,other,other,course,father,2,2,0,0,1,1,1,1,1,1,0,4,5,2,1,1,1,4,11,11,11,11.0,1.0,16.0
0,1,17,0,1,0,4,4,teacher,teacher,reputation,mother,1,2,0,1,1,0,1,1,1,1,1,4,5,5,1,3,2,14,11,9,9,10.0,2.0,33.0
0,1,16,0,1,0,4,4,health,other,reputation,father,1,2,0,0,1,1,1,1,1,1,0,4,2,4,2,4,1,2,14,13,13,13.5,3.0,14.0
0,1,16,0,0,0,1,1,other,other,home,mother,2,2,0,0,1,1,0,1,1,1,0,3,4,2,1,1,5,18,9,7,6,8.0,1.0,36.0
0,1,16,0,1,0,3,2,at_home,other,reputation,mother,2,3,0,0,0,0,1,1,1,1,1,5,3,3,1,3,2,10,11,9,10,10.0,2.0,24.0
0,1,17,0,0,0,2,2,other,other,home,father,1,2,0,0,0,1,1,0,1,1,1,4,4,2,5,5,4,4,14,13,13,13.5,5.0,23.0
0,1,18,0,1,0,2,2,other,services,reputation,father,1,2,1,0,0,0,0,1,0,1,0,5,5,4,3,5,2,0,7,7,0,7.0,4.0,18.0
0,1,17,0,0,0,4,3,health,other,course,mother,2,2,0,0,0,0,1,1,1,1,1,2,5,5,1,4,5,14,12,12,12,12.0,2.5,34.0
0,1,17,1,0,1,4,4,teacher,other,course,mother,2,2,0,0,1,1,0,1,1,1,0,3,3,3,2,3,4,2,10,11,12,10.5,2.5,14.0
0,1,16,0,0,0,4,3,teacher,other,course,mother,1,1,0,0,0,0,1,0,1,1,0,5,4,5,1,1,3,0,6,0,0,3.0,1.0,10.0
0,1,16,0,1,0,4,4,services,services,course,mother,1,1,0,0,0,0,1,1,1,1,0,5,3,2,1,2,5,0,13,12,12,12.5,1.5,10.0
0,1,16,0,1,0,2,1,other,other,course,mother,3,1,0,0,0,0,0,1,1,1,0,4,3,3,1,1,4,6,18,18,18,18.0,1.0,18.0
0,1,17,0,1,0,2,3,other,other,course,father,2,1,0,0,0,0,0,1,1,1,0,5,2,2,1,1,2,4,12,12,13,12.0,1.0,14.0
0,1,18,1,0,0,3,3,other,services,course,mother,1,2,1,0,1,0,0,1,1,1,1,4,3,3,1,3,5,8,3,5,5,4.0,2.0,24.0
0,1,16,0,1,0,0,2,other,other,other,mother,1,1,0,0,0,1,0,0,1,1,0,4,3,2,2,4,5,0,13,15,15,14.0,3.0,13.0
0,1,18,0,1,0,3,2,services,other,course,mother,2,1,1,0,0,0,0,1,0,1,0,4,4,5,2,4,5,0,6,8,8,7.0,3.0,16.0
0,1,16,0,1,0,3,3,at_home,other,reputation,other,3,2,0,1,1,0,0,0,1,1,0,5,3,3,1,3,2,6,7,10,10,8.5,2.0,19.0
0,1,18,0,1,0,2,1,services,services,other,mother,1,1,1,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,6,9,8,7.5,3.5,21.0
0,1,16,1,1,0,2,1,other,other,course,mother,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,0,8,9,8,8.5,2.0,11.0
0,1,17,1,1,0,2,1,other,other,course,mother,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,8,12,12,10.0,3.0,14.0
0,1,17,0,0,0,1,1,health,other,course,mother,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,2,7,9,8,8.0,1.5,16.0
0,1,19,0,0,1,4,3,services,at_home,reputation,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,12,11,11,11,11.0,1.0,26.0
0,1,18,0,1,0,2,1,other,other,home,mother,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,8,15,14,14,14.5,1.5,20.0
0,1,18,0,1,0,4,3,teacher,other,course,mother,1,2,0,0,1,1,0,0,1,1,0,4,3,2,1,1,3,2,8,8,8,8.0,1.0,11.0
0,1,18,1,1,0,3,2,other,other,course,mother,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,1,13,12,12,12.5,1.0,8.5
0,1,18,1,0,1,3,4,other,other,reputation,mother,2,2,0,0,1,1,1,1,1,1,0,4,2,5,3,4,1,13,17,17,17,17.0,3.5,31.5
0,1,17,0,1,0,3,1,services,other,other,mother,1,2,0,0,0,1,1,1,1,1,1,5,4,4,3,4,5,2,9,9,10,9.0,3.5,17.0
0,1,18,0,1,0,4,2,health,other,reputation,father,1,2,0,0,1,1,1,1,1,1,1,5,4,5,1,3,5,10,10,9,10,9.5,2.0,26.0
0,1,17,1,1,0,1,2,at_home,at_home,home,mother,1,2,0,0,1,1,1,0,1,0,1,3,5,2,2,2,1,2,15,14,14,14.5,2.0,15.0
0,1,18,0,1,0,4,4,teacher,services,home,mother,2,1,0,0,0,1,1,1,1,1,0,3,2,4,1,4,3,22,9,9,9,9.0,2.5,44.0
0,1,18,0,0,0,4,3,teacher,services,course,mother,2,1,0,0,0,1,1,1,1,1,0,4,2,3,1,2,1,8,10,11,10,10.5,1.5,21.0
0,1,17,0,0,1,4,1,services,other,home,mother,2,1,0,0,0,1,1,1,1,1,1,4,5,4,2,4,5,30,8,8,8,8.0,3.0,60.0
0,1,17,0,0,1,3,2,teacher,services,home,mother,1,1,1,0,0,0,0,1,1,1,0,4,4,4,3,4,3,19,11,9,10,10.0,3.5,45.5
0,1,17,0,1,0,1,1,other,other,reputation,father,1,2,0,0,0,1,0,0,1,1,0,4,3,3,1,2,4,2,12,10,11,11.0,1.5,12.0
0,1,18,0,1,0,2,1,services,services,reputation,mother,1,3,0,0,0,1,1,1,1,1,0,4,2,4,1,3,2,6,15,14,14,14.5,2.0,17.0
0,1,18,0,0,1,4,4,teacher,teacher,reputation,mother,1,2,0,0,1,1,1,1,1,1,0,5,4,3,1,1,2,9,15,13,15,14.0,1.0,22.5
0,1,18,0,1,0,4,2,teacher,other,home,mother,1,2,0,0,1,1,1,1,1,1,1,4,3,2,1,4,5,11,12,11,11,11.5,2.5,27.5
0,1,18,1,0,0,3,2,services,other,reputation,mother,2,3,0,0,1,1,1,1,1,1,0,5,4,2,1,1,4,8,14,13,14,13.5,1.0,20.0
0,1,17,0,1,0,3,3,health,other,home,mother,1,1,0,0,1,1,0,1,1,1,0,4,4,3,1,3,5,4,14,12,11,13.0,2.0,18.0
0,1,18,0,0,0,4,4,teacher,teacher,home,mother,1,1,0,0,1,1,0,1,1,1,1,1,4,2,2,2,1,5,16,15,16,15.5,2.0,19.5
0,1,17,0,0,0,4,4,other,teacher,home,father,2,1,0,0,0,1,0,1,1,1,0,4,1,1,2,2,5,0,11,11,10,11.0,2.0,9.0
0,1,19,0,1,0,3,3,other,other,home,other,1,2,1,0,1,0,1,1,1,1,1,4,4,4,1,1,3,20,15,14,13,14.5,1.0,41.0
0,1,20,0,1,1,3,2,services,other,course,other,1,1,0,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,17,18,18,17.5,1.0,11.0
0,1,19,0,1,0,4,4,teacher,services,reputation,other,2,1,1,0,1,1,0,1,1,1,1,4,3,4,1,1,4,38,8,9,8,8.5,1.0,68.0
0,1,19,1,1,0,3,3,other,services,reputation,father,1,2,1,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,15,12,12,13.5,1.5,13.0
0,1,19,0,1,0,1,2,other,services,course,other,1,2,1,0,0,0,0,0,1,1,0,4,5,2,2,2,4,3,13,11,11,12.0,2.0,18.5
0,1,18,0,1,0,4,4,other,other,course,mother,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,3,9,12,11,10.5,2.0,13.5
0,1,17,0,1,0,3,3,other,services,reputation,mother,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,3,14,15,16,14.5,4.0,19.5
0,1,17,1,1,0,2,2,services,other,course,mother,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,8,11,10,10,10.5,5.0,30.0
0,1,18,0,0,0,2,2,other,other,course,mother,1,4,0,0,1,0,1,1,1,1,0,4,5,5,2,4,5,2,9,8,8,8.5,3.0,15.0
0,1,18,0,1,0,4,4,teacher,services,home,father,1,2,1,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,10,10,0,10.0,2.0,12.0
0,1,18,0,0,0,3,4,services,other,home,mother,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,11,16,15,15,15.5,2.0,26.5
0,1,18,1,1,0,4,3,teacher,services,course,mother,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,9,16,15,16,15.5,1.5,21.5
0,1,18,0,1,0,4,3,teacher,other,course,mother,1,3,0,0,1,1,0,1,1,1,1,5,4,5,2,3,5,0,10,10,9,10.0,2.5,11.0
1,1,18,1,1,0,3,2,other,other,course,mother,2,1,1,0,1,0,0,0,1,1,0,2,5,5,5,5,5,10,11,13,13,12.0,5.0,36.0
1,1,19,1,1,0,1,1,other,services,home,other,3,2,3,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,8,7,8,7.5,3.0,31.0
1,1,17,0,1,0,3,3,health,other,course,mother,2,2,0,0,1,1,0,1,1,1,0,4,5,4,2,3,3,2,13,13,13,13.0,2.5,16.0
1,1,18,0,0,0,1,3,at_home,services,course,mother,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7,8,7,8,7.5,2.5,24.5
1,1,19,1,1,0,1,1,other,other,home,other,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,8,8,8.0,3.0,22.0
1,1,17,1,1,0,4,3,services,other,home,mother,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,13,11,11,12.0,2.0,18.0
