school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,Gvg,Avgalc,Bum
0,1,0.2000000000000001,0,0,0,1.0,0.5,0.0,0.5,0.0,0,0,0,1,1,1,1,0,0.75,1.0,0.0,0.0,0.5,1.0,0.1,15,15,16,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.7307692307692308,0.25,0.375886524822695
0,1,0.2000000000000001,0,0,0,0.5,0.5,0.3333333333333333,0.5,0.0,0,1,0,1,1,1,1,0,1.0,0.75,0.75,0.5,0.75,1.0,0.0,13,13,12,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.5769230769230769,0.625,0.5106382978723405
0,1,0.0,0,1,0,0.5,0.5,0.0,0.0,0.0,0,1,1,0,1,1,1,0,0.75,0.25,0.25,0.0,0.25,1.0,0.1,12,12,11,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5,0.125,0.3404255319148936
0,1,0.0,0,1,0,1.0,0.5,0.0,0.0,0.0,0,0,1,0,1,1,1,0,0.25,0.25,0.75,0.5,0.75,0.0,0.2,15,16,15,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.7692307692307692,0.625,0.6666666666666666
0,1,0.2000000000000001,0,0,1,0.75,1.0,0.0,0.5,0.0,1,1,0,1,1,1,1,0,1.0,0.5,0.5,0.0,0.0,1.0,0.2,11,11,11,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.42307692307692313,0.0,0.20567375886524825
0,1,0.0,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,1,0,0,1,1,0,1.0,0.75,0.25,1.0,0.75,1.0,0.0,9,11,12,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,0.34615384615384615,0.875,0.6524822695035462
0,1,0.0,0,1,0,1.0,1.0,0.3333333333333333,0.5,0.0,0,1,0,1,1,1,1,0,0.75,0.5,0.0,0.0,0.0,1.0,0.0,17,16,17,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0.8461538461538463,0.0,0.12056737588652484
0,1,0.0,1,1,0,1.0,0.75,0.0,0.5,0.0,0,1,0,1,1,1,1,1,0.75,1.0,0.25,0.0,0.0,1.0,0.0,17,16,16,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,0.8461538461538463,0.0,0.19148936170212766
0,1,0.0,0,0,0,0.75,0.75,0.0,0.5,0.0,0,0,0,1,0,1,1,0,1.0,0.5,0.25,0.0,0.0,0.25,0.0,8,10,12,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.26923076923076916,0.0,0.12056737588652484
0,1,0.2000000000000001,0,1,0,0.75,0.5,0.0,0.0,0.0,0,1,1,0,0,1,1,0,1.0,0.75,0.5,0.0,0.0,1.0,0.0,12,14,15,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5769230769230769,0.0,0.2978723404255319
0,1,0.0,0,0,0,1.0,0.75,0.0,1.0,0.0,0,1,0,1,1,1,1,0,1.0,0.75,0.5,0.0,0.0,0.75,0.1,15,16,18,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,0.7692307692307692,0.0,0.05673758865248228
0,1,0.2000000000000001,1,1,1,1.0,1.0,0.3333333333333333,1.0,0.0,0,1,0,1,1,1,1,1,0.25,0.75,0.5,0.0,0.0,1.0,0.35,15,16,15,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.7692307692307692,0.0,0.16312056737588648
0,1,0.0,0,0,0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,1.0,0.75,0.5,0.5,0.75,1.0,0.4,12,12,12,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0.5,0.625,0.822695035460993
0,1,0.0,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,0,1,1,1,1,0,0.75,0.5,0.5,0.0,0.0,1.0,0.1,19,18,18,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,1.0,0.0,0.16312056737588654
0,1,0.0,0,1,0,0.5,0.5,0.0,0.0,0.0,1,1,0,0,1,1,1,0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,8,8,11,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,0.1923076923076923,0.0,0.2978723404255319
0,1,0.0,0,1,0,1.0,0.5,0.0,0.5,0.0,0,1,1,0,1,1,0,0,0.75,0.5,0.5,0.5,0.25,1.0,0.1,15,15,14,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.7307692307692308,0.375,0.375886524822695
0,1,0.0,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,0,1,1,1,0,0,0.5,0.25,0.25,0.0,0.0,1.0,0.2,14,15,15,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.6923076923076923,0.0,0.17021276595744683
0,1,0.0,0,0,0,0.25,0.5,0.0,0.5,0.0,1,1,0,1,1,1,1,0,0.75,0.5,0.25,0.0,0.0,1.0,0.1,9,10,9,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.3076923076923077,0.0,0.16312056737588654
0,1,0.2000000000000001,0,1,0,0.75,0.25,0.0,0.0,0.0,0,0,0,1,1,1,0,0,1.0,0.5,0.25,0.5,0.25,1.0,0.1,12,12,14,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.5,0.375,0.5177304964539007
0,1,0.0,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0.5,0.5,1.0,0.3,9,9,10,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.26923076923076916,0.5,0.5319148936170214
0,1,0.0,0,1,0,0.5,0.75,0.0,0.0,0.0,1,1,1,1,0,1,1,1,0.5,0.25,0.25,0.0,0.5,0.5,0.1,10,12,12,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.42307692307692313,0.25,0.4113475177304965
0,1,0.0,0,1,0,0.5,0.75,0.0,1.0,0.0,1,0,1,0,0,1,1,0,1.0,0.5,0.25,0.0,0.25,1.0,0.2,11,10,11,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.3846153846153846,0.125,0.13475177304964542
0,1,0.0,0,0,0,0.5,0.5,0.3333333333333333,0.5,0.0,0,0,1,1,1,1,1,0,1.0,0.5,0.5,0.0,0.5,0.75,0.2,15,15,15,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,0.7307692307692308,0.25,0.3475177304964539
0,1,0.2000000000000001,0,0,1,1.0,1.0,0.0,0.5,0.0,0,1,0,0,1,1,0,0,0.75,0.0,0.5,1.0,1.0,1.0,0.9,8,6,7,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0.11538461538461542,1.0,1.0
0,1,0.2000000000000001,1,1,0,1.0,0.75,0.3333333333333333,0.0,0.0,1,1,0,1,0,1,1,0,0.5,0.5,0.5,0.0,0.0,0.75,0.1,11,15,15,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0.5769230769230769,0.0,0.3049645390070922
0,1,0.2000000000000001,0,1,0,1.0,1.0,0.0,1.0,0.0,0,1,0,1,1,1,1,1,0.75,0.75,0.5,0.0,0.0,0.75,0.0,16,17,17,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,0.8461538461538463,0.0,0.014184397163120574
0,1,0.0,0,1,0,1.0,1.0,0.0,0.0,0.0,0,1,0,1,0,1,1,0,1.0,0.5,0.5,0.0,0.0,1.0,0.2,10,13,14,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.46153846153846156,0.0,0.3475177304964539
0,1,0.0,0,1,1,0.75,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,16,18,18,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.8846153846153846,0.0,0.15602836879432624
0,1,0.2000000000000001,0,1,0,0.75,0.75,0.0,1.0,0.0,0,1,0,1,1,1,1,0,1.0,0.5,0.5,0.0,0.0,1.0,0.1,16,18,18,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.8846153846153846,0.0,0.021276595744680854
0,1,0.0,0,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,1.0,1.0,0.5,0.0,0.0,0.75,0.3,18,19,19,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,1.0,0.0,0.46099290780141844
0,1,0.0,0,0,0,1.0,0.5,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0.5,1.0,0.25,0.0,0.0,0.5,0.5,18,19,19,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,1.0,0.0,0.5460992907801419
0,1,0.0,1,1,0,0.5,0.25,0.0,0.5,0.0,0,0,0,1,1,1,1,1,1.0,0.75,0.25,0.0,0.0,1.0,0.4,9,9,9,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.26923076923076916,0.0,0.3262411347517731
0,1,0.2000000000000001,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,0,1,1,1,1,0,1.0,0.75,0.75,0.0,0.25,1.0,0.1,15,15,16,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,0.7307692307692308,0.125,0.2695035460992908
0,1,0.0,0,1,0,1.0,1.0,0.3333333333333333,0.5,0.0,0,1,0,1,1,1,0,0,0.75,0.75,0.5,0.0,0.0,0.25,0.1,11,13,14,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,0.5,0.0,0.1985815602836879
0,1,0.2000000000000001,0,1,0,0.75,0.75,0.3333333333333333,0.0,0.0,0,0,0,1,1,1,1,0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,13,14,13,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.6153846153846154,0.0,0.2978723404255319
0,1,0.0,0,1,0,0.75,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0.5,0.75,0.5,0.0,0.25,0.75,0.3,14,13,13,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.6153846153846154,0.125,0.4964539007092199
0,1,0.2000000000000001,0,1,0,1.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,1,0,0.5,0.75,0.75,0.0,0.75,1.0,0.9,14,11,13,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5384615384615384,0.375,0.8936170212765958
0,1,0.0,0,1,0,0.75,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,0.25,1.0,0.0,13,13,12,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0.5769230769230769,0.625,0.6879432624113475
0,1,0.2000000000000001,1,1,0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0.5,1.0,1.0,0.5,1.0,0.75,0.4,18,18,18,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.9615384615384615,0.75,0.9290780141843973
0,1,0.0,1,1,0,0.5,0.75,0.0,0.5,0.0,1,0,1,1,1,1,0,0,0.75,0.75,0.75,0.0,0.0,0.0,0.1,11,8,8,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.3076923076923077,0.0,0.1985815602836879
0,1,0.4000000000000003,1,0,0,0.25,0.5,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.25,0.25,0.25,1.0,0.5,1.0,0.4,16,12,13,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.653846153846154,0.75,0.822695035460993
0,1,0.2000000000000001,1,1,0,0.5,0.5,0.6666666666666667,0.0,0.0,0,0,0,0,0,1,0,0,0.75,0.25,0.25,0.0,0.25,0.5,0.1,17,15,15,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.8076923076923077,0.125,0.3404255319148936
0,1,0.4000000000000003,0,1,0,0.25,0.75,0.0,0.0,0.0,0,0,0,0,1,0,1,0,1.0,0.5,0.5,0.0,0.75,0.25,0.1,10,10,10,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.34615384615384615,0.375,0.5177304964539007
0,1,0.2000000000000001,0,1,0,0.5,0.5,0.0,0.5,0.0,0,0,0,0,1,0,1,0,0.75,0.5,1.0,0.5,0.75,0.75,0.2,10,10,10,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.34615384615384615,0.625,0.5602836879432623
0,1,0.2000000000000001,0,1,0,0.25,0.0,0.3333333333333333,0.5,0.0,0,1,1,1,1,1,1,1,0.75,0.5,0.25,0.0,0.0,0.5,0.1,13,15,16,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.653846153846154,0.0,0.16312056737588654
0,1,0.4000000000000003,0,0,0,1.0,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.75,0.75,0.75,0.0,0.5,1.0,0.0,13,11,10,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0.5,0.25,0.2978723404255319
0,1,0.4000000000000003,0,1,0,0.75,0.75,0.0,0.5,0.0,0,0,0,1,0,1,1,0,0.75,0.5,0.75,0.0,0.75,0.75,0.2,6,5,6,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.0,0.375,0.4184397163120568
0,1,0.2000000000000001,1,1,0,1.0,0.5,0.0,0.0,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.5,1.0,0.75,0.5,0.5,10,8,9,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0.26923076923076916,0.875,0.9716312056737588
0,1,0.4000000000000003,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,0,1,1,1,1,1,1.0,0.25,0.5,0.0,0.0,0.25,0.2,10,10,11,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.34615384615384615,0.0,0.17021276595744683
0,1,0.2000000000000001,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,9,8,8,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.23076923076923073,0.5,0.6524822695035462
0,1,0.2000000000000001,0,1,0,0.75,0.75,0.0,0.5,0.0,0,0,1,1,1,1,1,1,0.75,0.25,0.5,0.0,0.25,0.5,0.1,12,13,12,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5384615384615384,0.125,0.1985815602836879
0,1,0.4000000000000003,0,1,0,0.75,0.75,0.0,0.5,0.0,0,1,0,1,1,1,1,1,0.75,0.5,0.75,0.5,0.5,0.75,0.6000000000000001,12,12,11,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.5,0.5,0.6595744680851066
0,1,0.2000000000000001,0,1,0,0.25,0.5,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0.5,0.5,0.5,0.0,0.25,0.5,0.1,11,12,11,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.46153846153846156,0.125,0.375886524822695
0,1,0.2000000000000001,0,0,0,0.5,0.25,0.0,0.5,0.0,0,0,1,1,1,1,1,1,0.75,0.25,0.5,0.0,0.25,1.0,0.0,15,15,15,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.7307692307692308,0.125,0.15602836879432624
0,1,0.4000000000000003,1,1,0,0.25,0.5,0.0,0.5,0.0,0,0,0,0,1,1,0,0,0.5,0.0,0.5,0.0,1.0,0.5,0.2,8,9,10,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.23076923076923073,0.5,0.4184397163120568
0,1,0.2000000000000001,1,1,0,0.75,0.75,0.0,0.0,0.0,0,1,0,1,1,1,1,0,0.75,0.5,0.25,1.0,0.75,1.0,0.4,8,9,10,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0.23076923076923073,0.875,0.9290780141843973
0,1,0.2000000000000001,0,1,0,0.5,0.75,0.3333333333333333,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,13,14,14,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.6153846153846154,0.0,0.2624113475177305
0,1,0.4000000000000003,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.25,0.5,0.0,0.25,1.0,0.2,17,15,16,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8076923076923077,0.125,0.3829787234042554
0,1,0.2000000000000001,1,0,0,0.75,0.75,0.6666666666666667,0.0,0.0,0,1,1,1,1,1,1,0,0.5,0.5,0.75,1.0,1.0,0.5,0.4,9,9,10,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0.26923076923076916,1.0,1.0
0,1,0.4000000000000003,0,0,0,0.5,0.75,0.0,0.5,0.0,0,1,1,0,0,1,1,0,1.0,0.5,0.5,0.0,0.5,0.5,0.1,12,11,12,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,0.46153846153846156,0.25,0.3049645390070922
0,1,0.4000000000000003,1,1,0,0.5,0.5,0.3333333333333333,0.5,0.0,0,1,1,1,1,1,1,0,0.75,1.0,0.25,0.0,0.0,0.0,0.2,11,11,11,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.42307692307692313,0.0,0.2765957446808511
0,1,0.4000000000000003,0,1,0,1.0,1.0,0.0,0.5,0.0,1,1,0,1,1,1,1,1,0.75,1.0,1.0,0.0,0.5,0.25,0.7000000000000001,11,9,9,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0.34615384615384615,0.25,0.6312056737588653
0,1,0.2000000000000001,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.75,0.25,0.75,0.5,0.75,0.0,0.1,14,13,13,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.6153846153846154,0.625,0.4822695035460993
0,1,0.2000000000000001,0,0,0,0.25,0.25,0.3333333333333333,0.5,0.0,0,1,1,0,1,1,1,0,0.5,0.75,0.25,0.0,0.0,1.0,0.9,9,7,6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.1923076923076923,0.0,0.5390070921985816
0,1,0.2000000000000001,0,1,0,0.75,0.5,0.3333333333333333,1.0,0.0,0,0,0,1,1,1,1,1,1.0,0.5,0.5,0.0,0.5,0.25,0.5,11,9,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.34615384615384615,0.25,0.33333333333333337
0,1,0.4000000000000003,0,0,0,1.0,0.75,0.3333333333333333,0.5,0.0,0,0,0,1,1,1,1,1,0.25,1.0,1.0,0.0,0.75,1.0,0.7000000000000001,12,12,12,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5,0.375,0.7021276595744681
0,1,0.4000000000000003,1,0,1,1.0,1.0,0.3333333333333333,0.5,0.0,0,1,1,0,1,1,1,0,0.5,0.5,0.5,0.5,0.5,0.75,0.1,10,11,12,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.3846153846153846,0.5,0.44680851063829785
0,1,0.2000000000000001,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,1.0,0.5,0.25,0.0,0.25,1.0,0.0,13,12,12,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,0.5384615384615384,0.125,0.33333333333333337
0,1,0.2000000000000001,0,1,0,0.5,0.25,0.6666666666666667,0.0,0.0,0,0,0,0,1,1,1,0,0.75,0.5,0.5,0.0,0.0,0.75,0.3,18,18,18,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.9615384615384615,0.0,0.3900709219858156
0,1,0.4000000000000003,0,1,0,0.5,0.75,0.3333333333333333,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.25,0.25,0.0,0.0,0.25,0.2,12,12,13,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.5,0.0,0.3120567375886525
0,1,0.2000000000000001,0,1,0,0.0,0.5,0.0,0.0,0.0,0,0,1,0,0,1,1,0,0.75,0.5,0.25,0.5,0.75,1.0,0.0,13,15,15,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.653846153846154,0.625,0.6170212765957447
0,1,0.2000000000000001,0,1,0,0.75,0.75,0.6666666666666667,0.5,0.0,1,1,0,0,0,1,1,0,1.0,0.5,0.5,0.0,0.5,0.25,0.3,7,10,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0.23076923076923073,0.25,0.3900709219858156
0,1,0.2000000000000001,1,1,0,0.5,0.25,0.3333333333333333,0.0,0.0,0,0,0,1,0,1,0,0,0.5,0.5,0.25,0.0,0.5,0.5,0.0,8,9,8,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.23076923076923073,0.25,0.4042553191489362
0,1,0.4000000000000003,1,1,0,0.5,0.25,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0.75,0.75,0.25,0.5,0.75,1.0,0.0,8,12,12,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.34615384615384615,0.625,0.6524822695035462
0,1,0.8000000000000003,0,0,1,1.0,0.75,0.0,0.5,0.0,0,1,0,0,1,1,1,0,0.75,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,11,11,11,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,0.42307692307692313,0.0,0.3758865248226951
0,1,0.6000000000000001,0,1,0,0.5,0.25,0.0,0.5,0.0,0,0,0,1,1,1,1,0,1.0,0.25,0.75,0.0,0.25,0.75,0.4,15,14,14,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.6923076923076923,0.125,0.3262411347517731
0,1,0.6000000000000001,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,1,0,0,1,1,0,0.75,0.5,0.25,0.0,0.0,0.5,0.1,8,8,8,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.1923076923076923,0.0,0.16312056737588654
0,1,0.6000000000000001,1,1,0,0.75,0.5,0.0,1.0,0.0,0,0,0,1,0,1,0,0,1.0,0.5,0.25,0.0,0.0,0.5,0.05,13,12,12,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5384615384615384,0.0,0.0
0,1,0.6000000000000001,1,0,1,0.75,1.0,0.3333333333333333,0.5,0.0,0,1,1,1,1,1,1,0,0.75,0.25,1.0,1.0,0.75,0.0,0.65,17,17,17,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.8846153846153846,0.875,0.8581560283687945
0,1,0.4000000000000003,0,1,0,0.75,0.25,0.0,0.5,0.0,0,0,1,1,1,1,1,1,1.0,0.75,0.75,1.0,0.75,1.0,0.1,9,9,10,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.26923076923076916,0.875,0.6950354609929078
0,1,0.6000000000000001,0,1,0,1.0,0.5,0.0,0.5,0.0,0,1,1,1,1,1,1,1,1.0,0.75,1.0,0.0,0.5,1.0,0.5,10,9,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.3076923076923077,0.25,0.5106382978723405
0,1,0.4000000000000003,1,1,0,0.25,0.5,0.0,0.5,0.0,0,1,1,1,0,1,0,1,0.5,1.0,0.25,0.5,0.25,0.0,0.1,15,14,14,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.6923076923076923,0.375,0.44680851063829785
0,1,0.6000000000000001,0,0,0,1.0,0.75,0.3333333333333333,0.0,0.0,0,0,1,1,1,1,1,0,0.75,0.25,0.5,0.0,0.25,0.0,0.4,10,11,10,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.3846153846153846,0.125,0.46808510638297873
0,1,0.4000000000000003,0,1,0,0.25,0.25,0.0,0.5,0.0,0,0,1,0,0,1,1,0,0.75,0.5,0.5,0.0,0.25,0.75,0.1,12,10,11,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.42307692307692313,0.125,0.2340425531914893
